text_id,text,mention,offset,kb_id
141,点后反弹，进而间接影响了金价。原油解析：隔夜WTI原油涨近两美元，主要有两方面的因素影响。其一，飓风佛罗伦萨逼近美国，威胁美国东海岸的汽油市场。其二，美国政府的数据显示，美国2019年国内原油产量增速,佛罗伦萨,50,-1
142,其实，鄂尔多斯和温州两个藏富于民的城市，城市里的人们都喜欢买房，也喜欢民间融资,鄂尔多斯,3,-1
143,迟缓，2015~2017年，重庆墨希分别亏损1384万元、2158万元、1971万元。今年9月7日，华丽家族称，恒大集团旗下恒大科技拟对公司旗下重庆墨希增资入股。同日，公司股价借此利好一字涨停，随后公,华丽家族,50,111
144,取消民航发展基金补贴白云机场连续两日跌停,白云机场,10,75
145,"重实绩、讲实效,让大批有能有为的“千里马”竞相驰骋",千里马,17,-1
146,完全不挣钱的项目？研发费用支出持续低于高新技术企业评定标准招股书里显示，2017年10月31日，绿色动力被认定为高新技术企业，企业所得税按15%征收，有效期到2020年。根据我国《高新技术企业认,绿色动力,48,152
147,，正在谋划推进相关工作。目前，广东省的机场布局总体上是5+4，其中珠三角5个机场——广州白云机场、深圳机场、珠海机场，还有珠三角新干线机场和惠州机场；其他4个机场是湛江机场、揭阳潮汕机场、梅州机场、,深圳机场,49,-1
148,好太太今日回应与正中珠江的合作，称公司签字会计师与康美药业不同，不会影响公司业务的发展。近日有投资,好太太,0,-1
149,落地23架，货值约125.25亿元人民币，架次、货值同比均增长1.3倍。争创世界一流机场走进广州白云机场的2号航站楼，相信不少市民和旅客都能感受到这样的变化：服务人员越来越少了，自助服务越来越多了,白云机场,48,-1
150,金方式参与了认购，最重要的是，这几家公司今年三季报还都比较亮眼。重点来了，这几家公司分别是华纺股份、开创国际、慈文传媒、游族网络、三夫户外，跌幅分别为30.29%、34.77%、56.96%、41.2,开创国际,50,85
151,色的国际化航空产业链，此次海航技术发动机维修项目落户保税区将进一步完善天津航空产业链条。2016年，天津港保税区实现航空产业产值超700亿元，预计到“十三五”末，航空产业规模将突破1000亿元。天津将,天津港,50,-1
152,016年2113.778.400.2021.97备用金借款报销内部审批不适用深圳联合货币财富管理有限公司报告期末至申报时01318.99-318.99-代付房租银,联合货币,40,-1
153,.36元，涨10.06%；京汉股份报8.49元，涨9.97%；启迪古汉报18.75元，涨8.89%；中国动力报28.62元，涨8.25%；冀东水泥报18.71元，涨6.37%。注：以上信息仅供参考，不,中国动力,50,109
154,%。油品销售量同比下降10.43%，其中汽油销售量同比增长9.6%，柴油销售量同比下降百分之34%。宁沪高速董事长常青认为，油品销售的下降主要受宏观经济、国内成品油价格下跌以及沪宁路全线加油站柴油标号,宁沪高速,50,105
155,绝味食品今日开盘跌0.1%，煌上煌跌0.32%。消息面上，港股周黑鸭遭沽空机构质疑夸大销售，股票停牌,绝味食品,0,178
156,"中科软在上午涨停,但11时10分左右涨停板被打开,并在午后转跌,且跌幅不断扩大,最终收跌9.25%",中科软,0,63
157,D智慧城市综合管理平台)，实现城市运行、公共安全、政府管理服务、企业运营以及公众工作生活公共服务等5大智慧服务。“三高”标准可建电影院地下一层层高最高处11.5米走进核心区地下空间工程的南区记,大智慧,50,-1
158,据新华网，民航局副局长周来振表示，我国三大货运航空公司将合并，打造成为亚洲最大的货运航空公司，目前此项工作正在积极推进中,新华网,1,-1
159,营口港首期债券兑付光大永明资管称收到全部本息,营口港,0,101
160,个月，该集团录得的亏损相对于同期录得的未经审核亏损将增加约90%，公司解释，亏损扩大主因是减值增加。山东高速金融预计将于本周五(30日)或之前发布中期业绩。（文章来源：经济通中国站）(责任编辑：DF,山东高速,50,-1
161,摘要【习近平向“2019·中国西藏发展论坛”致贺信】习近平强调，希望西藏抓住发展机遇，建设美丽幸福西藏，繁荣优秀传统文化，保护高原,西藏发展,15,-1
162,劲酒所代表的中低档保健酒市场正在被高档保健酒进一步挤压。同时，还有原本扎根在保健酒队列的椰岛鹿龟酒、张裕三鞭酒、鸿茅药酒、竹叶青、宁夏红、五粮液黄金酒、茅台白金酒等品牌，上有高端挤压，下有中低端夹击。,张裕,50,-1
163,白干酒能否在短时间内通过并购、广告投放增加体量、扩大规模、实现全国化也存质疑。与其他区域白酒对比，老白干酒的发展并不强劲，最突出的表现是在全国市场上的知名度以及产品覆盖面上有所欠缺。中国食品产业分,老白干酒,49,118
164,%；电子城，报收5.05元，跌5.25%；张江高科，报收15.33元，跌4.6%。此外，合肥城建、大名城等股跌逾2%，绿地控股、世联行等多股小幅收跌。换手率水平上，市北高新以9.27%位列房地产板,大名城,49,84
165,股份数2256.5000万股，占公司总股本10.447%，为公司第二大股东。公司原第二大股东拉萨市金刚玻璃实业有限公司持有公司股份数未发生变化，仍持有公司2315.4900万股，占公司总股本的10.,金刚玻璃,49,-1
166,7月24日天津港地区#441硅市场价格下调，幅度在100元/吨，目前价格成交区间在10600-10800元/吨,天津港,5,-1
167,",766.068.3299.29技术咨询服务58,148.25-100.000.33伯格森（北京）科技股份有限公司挂牌申请文件第一次反馈意见的回复18项目2014年度营业收入",伯格森,42,298
168,只个股4月22日以来股价跌幅不足10%。这其中，有的股票全年股价已经出现了下跌，合纵科技、创业黑马、新经典、银泰资源等个股年内跌幅均已超过5%；巨人网络、紫金矿业、浙能电力等16股也逆市下跌。抗涨抗跌,新经典,50,169
169,"世龙实业26日晚间公告，持公司股份33,946,053股(占公司总股本比例14.14%)的股东新世界精细化工投资有限公司，计划自公告之日起十五个交易日后的六个月内以集中竞价交易方式或大宗交易方式",新世界,47,-1
170,都能用上清洁电，采暖季可有效减少燃煤452万吨，减排二氧化碳1176万吨、二氧化硫10.86万吨，使北京城乡“煤改电”居民全面进入“清洁取暖、低碳生活”时代。据国网北京密云供电公司“煤改电”指挥部总,北京城乡,50,-1
171,经营模式后，还将根据市场情况和市民需求逐步加映场次，以满足大众对“夜间文化”的需求。每经记者注意到，大光明电影院“跨零点场”自7月15日开放以来，在上座率上取得了不错的成果，截至7月20日，其113座,大光明,50,-1
172,设局指出，针对1月17日多个自媒体发布“中山暂停向港澳台同胞、华侨出售一手住房”的报道，中山市住房和城乡建设局进一步明确，中山市目前继续执行《关于进一步促进我市房地产市场平稳健康发展的通知》(中府办函,城乡建设,50,-1
173,盘面上，白酒板块逆势拉升，舍得酒业涨逾5%，五粮液、贵州茅台、洋河股份纷纷跟涨。页岩气概念震荡上扬，湖南发展涨停，宝德股份涨逾6%，通源石油、神开股份、贝肯能源、惠博普等均走强。传媒板块跌幅居前。不过,湖南发展,50,29
174,"起6个月内继续增持公司股票，累计增持比例(含本次增持)不超过公司已发行总股份的1%。（中国证券网）北京城乡1日晚间公告，公司控股股东国管中心于2018年3月1日增持公司无限售流通股864,300股，",北京城乡,49,140
175,，暂成交266.8万，最新总市值17.89亿；该股年内已累计涨超29%，股价创2018年7月底新高。东北电气A股涨2.36%，报2.17元。 公司此前公告称，预计2018年度的累计净利润约为2500万,东北电气,50,16
176,科技创新类公司，故公司经营中不涉及针对科技创新类公司的“新产品研发或服务培育”对公司经营的影响。伯格森（北京）科技股份有限公司挂牌申请文件第二次反馈意见的回复5（3）若属于非科技创新类公司，请,伯格森,48,298
177,。疑问一：用户为什么要用“山寨货”？工信部直接介入后，国内主要的手机应用商店已无法下载上述涉事“社保掌上通”。然而，留给我们的疑问是，用户为何要下载该非官方“山寨”社保应用呢？证券时报记者在手机360,掌上通,50,-1
178,，公司预计2017年前三季度实现归属于上市公司股东的净利润与上年同期相比，将增长90%到120%。 上海能源17日晚间披露前三季度业绩预增，公司预计2017年前三季度实现归属于上市公司股东的净利润与上,上海能源,50,112
179,，39栋育肥舍，几十栋母猪舍及公猪舍。每栋育肥舍里饲养2000多头生猪，都采用全进全出的管理模式。”龙凤山农牧财务总监王洪波介绍说，所谓全进全出模式，简单地说就是将每栋猪舍中的上千头猪作为一个批次，同,龙凤山,50,220
180,早盘，海南板块再度走强，截至发稿，海南橡胶涨逾6%，双成药业、海南瑞泽、罗牛山涨逾2%，海南高速、海马汽车、海峡股份涨逾1%，多股跟涨。(责任编辑：DF302),海南高速,44,39
